CURSO	CÓDIGO DE TURMA	TURMA	TEORIA	PRÁTICA	CAMPUS	TURNO	T-P-I	DOCENTE TEORIA	DOCENTE TEORIA 2	DOCENTE PRÁTICA	DOCENTE PRÁTICA 2
ENGENHARIA DE MATERIAIS	NA1ESZM038-17SA	Engenharia de Cerâmicas A1-noturno (Santo André)	segunda das 21:00 às 23:00, sala L704, semanal , quarta das 19:00 às 21:00, sala L704, semanal	0	Santo André	noturno	2-2-4	HUMBERTO NAOYUKI YOSHIMURA		HUMBERTO NAOYUKI YOSHIMURA	
ENGENHARIA DE MATERIAIS	DA1ESZM029-17SA	Engenharia de Filmes Finos A1-diurno (Santo André)	terça das 17:00 às 19:00, sala S-309-1, semanal , quinta das 17:00 às 19:00, sala S-309-1, quinzenal II	quinta das 17:00 às 19:00, sala 507-1, quinzenal I	Santo André	diurno	3-1-4	ALEXANDRE JOSE DE CASTRO LANFREDI		ALEXANDRE JOSE DE CASTRO LANFREDI	
ENGENHARIA DE MATERIAIS	NA1ESZM024-17SA	Engenharia de Metais A1-noturno (Santo André)	terça das 21:00 às 23:00, sala L704, semanal , sexta das 19:00 às 21:00, sala L704, quinzenal II	sexta das 19:00 às 21:00, sala 505-1, quinzenal I	Santo André	noturno	3-1-4	SYDNEY FERREIRA SANTOS		SYDNEY FERREIRA SANTOS	
ENGENHARIA DE MATERIAIS	DA1ESZM014-17SA	Engenharia de Polímeros A1-diurno (Santo André)	terça das 08:00 às 10:00, sala S-309-1, semanal , quinta das 10:00 às 12:00, sala S-309-1, semanal	0	Santo André	diurno	4-0-4	GERSON LUIZ MANTOVANI			
ENGENHARIA DE MATERIAIS	DA1ESTM001-17SA	Estado Sólido A1-diurno (Santo André)	terça das 10:00 às 12:00, sala A-110-0, semanal , sexta das 08:00 às 10:00, sala A-110-0, semanal	0	Santo André	diurno	4-0-4	JOSE FERNANDO QUEIRUGA REY			
ENGENHARIA DE MATERIAIS	NA1ESTM001-17SA	Estado Sólido A1-noturno (Santo André)	terça das 21:00 às 23:00, sala A-110-0, semanal , sexta das 19:00 às 21:00, sala A-110-0, semanal	0	Santo André	noturno	4-0-4	JOSE FERNANDO QUEIRUGA REY			
ENGENHARIA DE MATERIAIS	DA1ESTM005-17SA	Materiais Metálicos A1-diurno (Santo André)	segunda das 10:00 às 12:00, sala L704, semanal , quinta das 08:00 às 10:00, sala L704, semanal	0	Santo André	diurno	4-0-4	ERIKA FERNANDA PRADOS			
ENGENHARIA DE MATERIAIS	DA1ESZM030-17SA	Materiais Nanoestruturados A1-diurno (Santo André)	terça das 08:00 às 10:00, sala S - 303-1, semanal , quinta das 10:00 às 12:00, sala S - 303-1, semanal	0	Santo André	diurno	4-0-4	JEVERSON TEODORO ARANTES JUNIOR			
ENGENHARIA DE MATERIAIS	DA1ESZM027-17SA	Materiais para Energia e Ambiente A1-diurno (Santo André)	terça das 08:00 às 10:00, sala A-110-0, semanal , quinta das 10:00 às 12:00, sala A-110-0, semanal	0	Santo André	diurno	4-0-4	ANDRE SANTAROSA FERLAUTO			
ENGENHARIA DE MATERIAIS	NA1ESTM006-17SA	Materiais Poliméricos A1-noturno (Santo André)	terça das 21:00 às 23:00, sala S-309-1, semanal , quinta das 19:00 às 21:00, sala A-110-0, quinzenal I	quinta das 19:00 às 21:00, sala 507-1, quinzenal II	Santo André	noturno	3-1-4	DERVAL DOS SANTOS ROSA		DERVAL DOS SANTOS ROSA	
ENGENHARIA DE MATERIAIS	DA1ESZM023-17SA	Metalurgia Física A1-diurno (Santo André)	terça das 10:00 às 12:00, sala S - 303-1, semanal , sexta das 08:00 às 10:00, sala S - 303- 1, semanal	0	Santo André	diurno	4-0-4	SYDNEY FERREIRA SANTOS			
ENGENHARIA DE MATERIAIS	DA1ESZM002-17SA	Nanociência e Nanotecnologia A1-diurno (Santo André)	segunda das 17:00 às 19:00, sala A-110-0, semanal	0	Santo André	diurno	2-0-2	EVERALDO CARLOS VENANCIO			
ENGENHARIA DE MATERIAIS	NA1ESZM031-17SA	Nanocompósitos A1-noturno (Santo André)	terça das 21:00 às 23:00, sala S - 303-1, semanal , quinta das 19:00 às 21:00, sala S - 303-1, semanal	0	Santo André	noturno	4-0-4	RAFAEL APARECIDO CIOLA AMORESI			
#REF!	#REF!	#REF!	#REF!	#REF!	#REF!	#REF!	#REF!	#REF!	#REF!	#REF!	#REF!
ENGENHARIA DE MATERIAIS	NA1ESZM041-17SA	Processamento e Conformação de Metais II A1- noturno (Santo André)	segunda das 19:00 às 21:00, sala S-309-1, semanal , quarta das 21:00 às 23:00, sala S-309- 1, semanal	0	Santo André	noturno	4-0-4	CARLOS TRIVENO RIOS		CARLOS TRIVENO RIOS	
ENGENHARIA DE MATERIAIS	DA1ESTM019-17SA	Propriedades Elétricas, Magnéticas e Ópticas A1- diurno (Santo André)	terça das 17:00 às 19:00, sala A-110-0, semanal , sexta das 17:00 às 19:00, sala A-110-0, semanal	0	Santo André	diurno	4-0-4	MARCIA TSUYAMA ESCOTE			
ENGENHARIA DE MATERIAIS	DA1ESTM010-17SA	Propriedades Mecânicas e Térmicas A1-diurno (Santo André)	segunda das 17:00 às 19:00, sala S-309-1, semanal , quarta das 17:00 às 19:00, sala S - 303-1, quinzenal I	quarta das 17:00 às 19:00, sala 505-1, quinzenal II	Santo André	diurno	3-1-4	ANIBAL DE ANDRADE MENDES FILHO		ANIBAL DE ANDRADE MENDES FILHO	
ENGENHARIA DE MATERIAIS	DA1ESTM016-17SA	Química Inorgânica de Materiais A1-diurno (Santo André)	segunda das 08:00 às 10:00, sala L704, semanal , quarta das 10:00 às 12:00, sala L704, semanal	sexta das 10:00 às 12:00, sala 405-3, semanal	Santo André	diurno	4-2-6	LÍGIA PASSOS MAIA OBI		LÍGIA PASSOS MAIA OBI	
ENGENHARIA DE MATERIAIS	NA1ESTM016-17SA	Química Inorgânica de Materiais A1-noturno (Santo André)	segunda das 19:00 às 21:00, sala L704, semanal , quarta das 21:00 às 23:00, sala L704, semanal	sexta das 21:00 às 23:00, sala 405-3, semanal	Santo André	noturno	4-2-6	EVERALDO CARLOS VENANCIO		EVERALDO CARLOS VENANCIO	
ENGENHARIA DE MATERIAIS	DB1ESTM016-17SA	Química Inorgânica de Materiais B1-diurno (Santo André)	segunda das 16:00 às 18:00, sala L704, semanal , quarta das 16:00 às 18:00, sala L704, semanal	sexta das 16:00 às 18:00, sala 405-3, semanal	Santo André	diurno	4-2-6	JOSE CARLOS MOREIRA		JOSE CARLOS MOREIRA	
ENGENHARIA DE MATERIAIS	DA1ESTM015-17SA	Reologia A1-diurno (Santo André)	segunda das 08:00 às 10:00, sala A-110-0, semanal , quarta das 10:00 às 12:00, sala A-110- 0, semanal	0	Santo André	diurno	3-1-4	LUIZ FERNANDO GRESPAN SETZ		LUIZ FERNANDO GRESPAN SETZ	
ENGENHARIA DE MATERIAIS	NA1ESTM015-17SA	Reologia A1-noturno (Santo André)	segunda das 19:00 às 21:00, sala A-110-0, semanal , quarta das 21:00 às 23:00, sala A-110- 0, semanal	0	Santo André	noturno	3-1-4	DANILO JUSTINO CARASTAN		DANILO JUSTINO CARASTAN	
ENGENHARIA DE MATERIAIS	NA1ESTM013-17SA	Seleção de Materiais A1-noturno (Santo André)	segunda das 19:00 às 21:00, sala S - 303-1, semanal , quarta das 21:00 às 23:00, sala S - 303-1, semanal	0	Santo André	noturno	4-0-4	RENATO ALTOBELLI ANTUNES			
ENGENHARIA DE MATERIAIS	NA1ESZM013-17SA	Tecnologia de Elastômeros A1-noturno (Santo André)	terça das 21:00 às 23:00, sala S-306-2, semanal , quinta das 19:00 às 21:00, sala S-306-2, semanal	0	Santo André	noturno	4-0-4	MATHILDE JULIENNE GISELE CHAMPEAU			
ENGENHARIA DE MATERIAIS	NA1ESTM018-17SA	Termodinâmica de Materiais A1-noturno (Santo André)	segunda das 21:00 às 23:00, sala A-110-0, semanal , quarta das 19:00 às 21:00, sala A-110- 0, semanal	0	Santo André	noturno	4-0-6	CEDRIC ROCHA LEÃO			
ENGENHARIA DE MATERIAIS	DA1ESTM009-17SA	Termodinâmica Estatística de Materiais A1-diurno (Santo André)	terça das 17:00 às 19:00, sala S - 305-1, semanal , quinta das 17:00 às 19:00, sala S - 305-1, semanal	0	Santo André	diurno	4-0-4	JEVERSON TEODORO ARANTES JUNIOR			
ENGENHARIA DE MATERIAIS	DA1ESTM003-17SA	Tópicos Computacionais em Materiais A1-diurno (Santo André)	quarta das 10:00 às 12:00, sala S-309-1, semanal	sexta das 08:00 às 10:00, sala L502, semanal	Santo André	diurno	2-2-5	MARCIO GUSTAVO DI VERNIERI CUPPARI		MARCIO GUSTAVO DI VERNIERI CUPPARI	
ENGENHARIA DE MATERIAIS	DA1ESTM002-17SA	Tópicos Experimentais em Materiais I A1-diurno (Santo André)	0	terça das 08:00 às 12:00, sala 505-1, semanal	Santo André	diurno	0-4-4			ERIKA FERNANDA PRADOS	
ENGENHARIA DE MATERIAIS	NA1ESTM002-17SA	Tópicos Experimentais em Materiais I A1-noturno (Santo André)	0	terça das 19:00 às 23:00, sala 505-1, semanal	Santo André	noturno	0-4-4			ALEXANDRE JOSE DE CASTRO LANFREDI	
ENGENHARIA DE MATERIAIS	NB1ESTM002-17SA	Tópicos Experimentais em Materiais I B1-noturno (Santo André)	0	segunda das 19:00 às 23:00, sala 505-1, semanal	Santo André	noturno	0-4-4			MARA CRISTINA LOPES DE OLIVEIRA	
ENGENHARIAS	DA1MCTB001-17SB	Álgebra Linear A1-diurno (São Bernardo do Campo)	segunda das 10:00 às 12:00, sala A2-S301-SB, semanal , quarta das 08:00 às 10:00, sala A2- S301-SB, semanal , sexta das 10:00 às 12:00, sala A2-S301-SB, semanal	0	São Bernardo do Campo	diurno	6-0-5	GISELE CRISTINA DUCATI		GISELE CRISTINA DUCATI	
ENGENHARIAS	NA1MCTB001-17SB	Álgebra Linear A1-noturno (São Bernardo do Campo)	segunda das 21:00 às 23:00, sala A2-S301-SB, semanal , quarta das 19:00 às 21:00, sala A2- S301-SB, semanal , sexta das 21:00 às 23:00, sala A2-S301-SB, semanal	0	São Bernardo do Campo	noturno	6-0-5	ALEXEI MAGALHAES VENEZIANI		ALEXEI MAGALHAES VENEZIANI	
ENGENHARIAS	DA1MCTB001-17SA	Álgebra Linear A1-diurno (Santo André)	segunda das 10:00 às 12:00, sala A-102-0, semanal , quarta das 08:00 às 10:00, sala A-102- 0, semanal , sexta das 10:00 às 12:00, sala A- 102-0, semanal	0	Santo André	diurno	6-0-5	ANA CAROLINA BOERO		ANA CAROLINA BOERO	
ENGENHARIAS	NA1MCTB001-17SA	Álgebra Linear A1-noturno (Santo André)	segunda das 21:00 às 23:00, sala S-311-2, semanal , quarta das 19:00 às 21:00, sala S-311- 2, semanal , sexta das 21:00 às 23:00, sala S- 311-2, semanal	0	Santo André	noturno	6-0-5	CRISTIAN FAVIO COLETTI		CRISTIAN FAVIO COLETTI	
ENGENHARIAS	NA2MCTB001-17SA	Álgebra Linear A2-noturno (Santo André)	segunda das 21:00 às 23:00, sala A-114-0, semanal , quarta das 19:00 às 21:00, sala A-114- 0, semanal , sexta das 21:00 às 23:00, sala A- 114-0, semanal	0	Santo André	noturno	6-0-5	SANDRA MARIA ZAPATA YEPES			
ENGENHARIAS	DA1MCTB009-17SB	Cálculo Numérico A1-diurno (São Bernardo do Campo)	segunda das 08:00 às 10:00, sala A2-S203-SB, semanal , quarta das 10:00 às 12:00, sala A2- S203-SB, semanal	0	São Bernardo do Campo	diurno	4-0-4	JULIANA MILITAO DA SILVA BERBERT		JULIANA MILITAO DA SILVA BERBERT	
ENGENHARIAS	NA1MCTB009-17SB	Cálculo Numérico A1-noturno (São Bernardo do Campo)	segunda das 19:00 às 21:00, sala A2-S106-SB, semanal , quarta das 21:00 às 23:00, sala A2- S101-SB, semanal	0	São Bernardo do Campo	noturno	4-0-4	RAFAEL SANTOS DE OLIVEIRA ALVES		RAFAEL SANTOS DE OLIVEIRA ALVES	
ENGENHARIAS	DA1MCTB009-17SA	Cálculo Numérico A1-diurno (Santo André)	segunda das 10:00 às 12:00, sala S-302-3, semanal , quarta das 08:00 às 10:00, sala S-302- 3, semanal	0	Santo André	diurno	4-0-4	JULIANA BERTOCO		JULIANA BERTOCO	
ENGENHARIAS	DB1MCTB009-17SA	Cálculo Numérico B1-diurno (Santo André)	segunda das 08:00 às 10:00, sala S-302-3, semanal , quarta das 10:00 às 12:00, sala S-302- 3, semanal	0	Santo André	diurno	4-0-4	JULIANA BERTOCO		JULIANA BERTOCO	
ENGENHARIAS	NA1MCTB009-17SA	Cálculo Numérico A1-noturno (Santo André)	segunda das 21:00 às 23:00, sala S-302-3, semanal , quarta das 19:00 às 21:00, sala S-302- 3, semanal	0	Santo André	noturno	4-0-4	RENATO MENDES COUTINHO		RENATO MENDES COUTINHO	
ENGENHARIAS	NB1MCTB009-17SA	Cálculo Numérico B1-noturno (Santo André)	segunda das 19:00 às 21:00, sala S-302-3, semanal , quarta das 21:00 às 23:00, sala S-302- 3, semanal	0	Santo André	noturno	4-0-4	RENATO MENDES COUTINHO		RENATO MENDES COUTINHO	
ENGENHARIAS	DA1MCTB010-13SB	Cálculo Vetorial e Tensorial A1-diurno (São Bernardo do Campo)	terça das 08:00 às 10:00, sala A2-S204-SB, semanal , quinta das 10:00 às 12:00, sala A2- S204-SB, semanal	0	São Bernardo do Campo	diurno	4-0-4	ANTONIO CANDIDO FALEIROS		ANTONIO CANDIDO FALEIROS	
ENGENHARIAS	NA1MCTB010-13SB	Cálculo Vetorial e Tensorial A1-noturno (São Bernardo do Campo)	terça das 19:00 às 21:00, sala A2-S204-SB, semanal , quinta das 21:00 às 23:00, sala A2- S204-SB, semanal	0	São Bernardo do Campo	noturno	4-0-4	CELSO CHIKAHIRO NISHI		CELSO CHIKAHIRO NISHI	
ENGENHARIAS	DA1MCTB010-13SA	Cálculo Vetorial e Tensorial A1-diurno (Santo André)	terça das 08:00 às 10:00, sala S-311-2, semanal , quinta das 10:00 às 12:00, sala S-311-2, semanal	0	Santo André	diurno	4-0-4	VALERY SHCHESNOVICH		VALERY SHCHESNOVICH	
ENGENHARIAS	DB1MCTB010-13SA	Cálculo Vetorial e Tensorial B1-diurno (Santo André)	terça das 10:00 às 12:00, sala A-113-0, semanal , quinta das 08:00 às 10:00, sala A-113-0, semanal	0	Santo André	diurno	4-0-4	VALERY SHCHESNOVICH		VALERY SHCHESNOVICH	
ENGENHARIAS	NA1MCTB010-13SA	Cálculo Vetorial e Tensorial A1-noturno (Santo André)	terça das 19:00 às 21:00, sala S-311-2, semanal , quinta das 21:00 às 23:00, sala S-311-2, semanal	0	Santo André	noturno	4-0-4	SINUE DAYAN BARBERO LODOVICI		SINUE DAYAN BARBERO LODOVICI	
ENGENHARIAS	NB1MCTB010-13SA	Cálculo Vetorial e Tensorial B1-noturno (Santo André)	terça das 21:00 às 23:00, sala A-113-0, semanal , quinta das 19:00 às 21:00, sala A-113-0, semanal	0	Santo André	noturno	4-0-4	SINUE DAYAN BARBERO LODOVICI		SINUE DAYAN BARBERO LODOVICI	
ENGENHARIAS	NA2MCTB010-13SA	Cálculo Vetorial e Tensorial A2-noturno (Santo André)	terça das 19:00 às 21:00, sala L604, semanal , quinta das 21:00 às 23:00, sala L604, semanal	0	Santo André	noturno	4-0-4	WELINGTON VIEIRA ASSUNCAO		WELINGTON VIEIRA ASSUNCAO	
ENGENHARIAS	DA1ESTO001-17SB	Circuitos Elétricos e Fotônica A1-diurno (São Bernardo do Campo)	segunda das 10:00 às 12:00, sala A2-S203-SB, semanal , quarta das 08:00 às 10:00, sala A2- S203-SB, quinzenal I	quarta das 08:00 às 10:00, sala Z-L304, quinzenal II	São Bernardo do Campo	diurno	3-1-5	ROBERTO JACOBE RODRIGUES		ROBERTO JACOBE RODRIGUES	
ENGENHARIAS	NA1ESTO001-17SB	Circuitos Elétricos e Fotônica A1-noturno (São Bernardo do Campo)	segunda das 21:00 às 23:00, sala A2-S106-SB, semanal , quarta das 19:00 às 21:00, sala A2- S203-SB, quinzenal I	quarta das 19:00 às 21:00, sala A1-L304- SB, quinzenal II	São Bernardo do Campo	noturno	3-1-5	HELOISE ASSIS FAZZOLARI		HELOISE ASSIS FAZZOLARI	
ENGENHARIAS	NA2ESTO001-17SB	Circuitos Elétricos e Fotônica A2-noturno (São Bernardo do Campo)	segunda das 21:00 às 23:00, sala A2-S106-SB, semanal , quarta das 19:00 às 21:00, sala A2- S203-SB, quinzenal I	quarta das 21:00 às 23:00, sala A1-L304- SB, quinzenal II	São Bernardo do Campo	noturno	3-1-5	HELOISE ASSIS FAZZOLARI		HELOISE ASSIS FAZZOLARI	
ENGENHARIAS	DA1ESTO001-17SA	Circuitos Elétricos e Fotônica A1-diurno (Santo André)	segunda das 08:00 às 10:00, sala S-301-1, semanal , quarta das 10:00 às 12:00, sala S-301- 1, quinzenal I	quarta das 10:00 às 12:00, sala 403-1, quinzenal II	Santo André	diurno	3-1-5	KATIA FRANKLIN ALBERTIN TORRES		KATIA FRANKLIN ALBERTIN TORRES	
ENGENHARIAS	DA2ESTO001-17SA	Circuitos Elétricos e Fotônica A2-diurno (Santo André)	segunda das 08:00 às 10:00, sala S-301-1, semanal , quarta das 10:00 às 12:00, sala S-301- 1, quinzenal I	quarta das 10:00 às 12:00, sala 405-1, quinzenal II	Santo André	diurno	3-1-5	KATIA FRANKLIN ALBERTIN TORRES		IRINEU ANTUNES JUNIOR	
ENGENHARIAS	NA1ESTO001-17SA	Circuitos Elétricos e Fotônica A1-noturno (Santo André)	segunda das 19:00 às 21:00, sala S-301-1, semanal , quarta das 21:00 às 23:00, sala S-301- 1, quinzenal I	quarta das 21:00 às 23:00, sala 403-1, quinzenal II	Santo André	noturno	3-1-5	CARLOS EDUARDO CAPOVILLA		CARLOS EDUARDO CAPOVILLA	
ENGENHARIAS	NA2ESTO001-17SA	Circuitos Elétricos e Fotônica A2-noturno (Santo André)	segunda das 19:00 às 21:00, sala S-301-1, semanal , quarta das 21:00 às 23:00, sala S-301- 1, quinzenal I	quarta das 21:00 às 23:00, sala 405-1, quinzenal II	Santo André	noturno	3-1-5	CARLOS EDUARDO CAPOVILLA		GERSON DOS SANTOS	
ENGENHARIAS	DA1ESTO013-17SB	Engenharia Econômica A1-diurno (São Bernardo do Campo)	quarta das 10:00 às 12:00, sala A2-S204-SB, semanal , sexta das 08:00 às 10:00, sala A2- S204-SB, semanal	0	São Bernardo do Campo	diurno	4-0-4	JOSE ROBERTO TALAMO			
ENGENHARIAS	NA1ESTO013-17SB	Engenharia Econômica A1-noturno (São Bernardo do Campo)	quarta das 21:00 às 23:00, sala A1-S204-SB, semanal , sexta das 19:00 às 21:00, sala A1- S204-SB, semanal	0	São Bernardo do Campo	noturno	4-0-4	JOSE ROBERTO TALAMO			
ENGENHARIAS	DA1ESTO903-17SA	Engenharia Unificada II A1-diurno (Santo André)	0	sexta das 08:00 às 10:00, sala 504-1, semanal	Santo André	diurno	0-2-5			LUIZ ANTONIO CELIBERTO JUNIOR	
ENGENHARIAS	DB1ESTO903-17SA	Engenharia Unificada II B1-diurno (Santo André)	0	sexta das 10:00 às 12:00, sala 504-1, semanal	Santo André	diurno	0-2-5			ELVIRA RAFIKOVA	
ENGENHARIAS	NA1ESTO903-17SA	Engenharia Unificada II A1-noturno (Santo André)	0	sexta das 19:00 às 21:00, sala 504-1, semanal	Santo André	noturno	0-2-5			LUIZ ANTONIO CELIBERTO JUNIOR	
ENGENHARIAS	NB1ESTO903-17SA	Engenharia Unificada II B1-noturno (Santo André)	0	sexta das 21:00 às 23:00, sala 504-1, semanal	Santo André	noturno	0-2-5			ELVIRA RAFIKOVA	
ENGENHARIAS	DC1ESTO903-17SA	Engenharia Unificada II C1-diurno (Santo André)	0	quarta das 08:00 às 10:00, sala 504-1, semanal	Santo André	diurno	0-2-5			ANDERSON LEONARDO SANCHES	
ENGENHARIAS	DD1ESTO903-17SA	Engenharia Unificada II D1-diurno (Santo André)	0	quarta das 10:00 às 12:00, sala 504-1, semanal	Santo André	diurno	0-2-5			ANDERSON LEONARDO SANCHES	
ENGENHARIAS	NC1ESTO903-17SA	Engenharia Unificada II C1-noturno (Santo André)	0	quarta das 19:00 às 21:00, sala 504-1, semanal	Santo André	noturno	0-2-5			CELSO SETSUO KURASHIMA	
ENGENHARIAS	ND1ESTO903-17SA	Engenharia Unificada II D1-noturno (Santo André)	0	quarta das 21:00 às 23:00, sala 504-1, semanal	Santo André	noturno	0-2-5			MARIO MINAMI	
ENGENHARIAS	DA1ESTO016-17SA	Fenômenos de Transporte A1-diurno (Santo André)	terça das 08:00 às 10:00, sala A-113-0, semanal , sexta das 10:00 às 12:00, sala A-113-0, semanal	0	Santo André	diurno	4-0-4	CAMILA CLEMENTINA ARANTES		CAMILA CLEMENTINA ARANTES	
ENGENHARIAS	NA1ESTO016-17SA	Fenômenos de Transporte A1-noturno (Santo André)	terça das 19:00 às 21:00, sala A-113-0, semanal , sexta das 21:00 às 23:00, sala A-113-0, semanal	0	Santo André	noturno	4-0-4	RODOLFO SBROLINI TIBURCIO		RODOLFO SBROLINI TIBURCIO	
ENGENHARIAS	DA1ESTO016-17SB	Fenômenos de Transporte A1-diurno (São Bernardo do Campo)	terça das 10:00 às 12:00, sala A2-S203-SB, semanal , sexta das 08:00 às 10:00, sala A2- S203-SB, semanal	0	São Bernardo do Campo	diurno	4-0-4	THAIS MAIA ARAUJO		THAIS MAIA ARAUJO	
ENGENHARIAS	NA1ESTO016-17SB	Fenômenos de Transporte A1-noturno (São Bernardo do Campo)	terça das 21:00 às 23:00, sala A2-S203-SB, semanal , sexta das 19:00 às 21:00, sala A2- S203-SB, semanal	0	São Bernardo do Campo	noturno	4-0-4	ALEXANDRE ALVES		ALEXANDRE ALVES	
ENGENHARIAS	DA1ESTO011-17SB	Fundamentos de Desenho Técnico A1-diurno (São Bernardo do Campo)	quinta das 08:00 às 10:00, sala A2-S203-SB, semanal	0	São Bernardo do Campo	diurno	2-0-4	BRUNA NICCOLI RAMIREZ			
ENGENHARIAS	NA1ESTO011-17SB	Fundamentos de Desenho Técnico A1-noturno (São Bernardo do Campo)	quinta das 19:00 às 21:00, sala A2-S203-SB, semanal	0	São Bernardo do Campo	noturno	2-0-4	REINALDO MARCONDES ORSELLI			
ENGENHARIAS	DA1ESTO011-17SA	Fundamentos de Desenho Técnico A1-diurno (Santo André)	quarta das 10:00 às 12:00, sala A-105-0, semanal	0	Santo André	diurno	2-0-4	PATRICIA CEZARIO SILVA			
ENGENHARIAS	NA1ESTO011-17SA	Fundamentos de Desenho Técnico A1-noturno (Santo André)	quarta das 21:00 às 23:00, sala A-105-0, semanal	0	Santo André	noturno	2-0-4	RICARDO GASPAR			
ENGENHARIAS	DA1ESTO004-17SA	Instrumentação e Controle A1-diurno (Santo André)	0	terça das 08:00 às 10:00, sala L502, semanal , quinta das 10:00 às 12:00, sala L502, semanal	Santo André	diurno	3-1-5	ANDRE FENILI			
ENGENHARIAS	NA1ESTO004-17SA	Instrumentação e Controle A1-noturno (Santo André)	0	terça das 19:00 às 21:00, sala L502, semanal , quinta das 21:00 às 23:00, sala L502, semanal	Santo André	noturno	3-1-5	SEGUNDO NILO MESTANZA MUNOZ			
ENGENHARIAS	DA2ESTO004-17SA	Instrumentação e Controle A2-diurno (Santo André)	0	terça das 10:00 às 12:00, sala L502, semanal , quinta das 08:00 às 10:00, sala L502, semanal	Santo André	diurno	3-1-5	ROBERTO JACOBE RODRIGUES			
ENGENHARIAS	NA2ESTO004-17SA	Instrumentação e Controle A2-noturno (Santo André)	0	terça das 21:00 às 23:00, sala L502, semanal , quinta das 19:00 às 21:00, sala L502, semanal	Santo André	noturno	3-1-5	ROBERTO JACOBE RODRIGUES			
ENGENHARIAS	DA1ESTO005-17SA	Introdução às Engenharias A1-diurno (Santo André)	terça das 10:00 às 12:00, sala S-311-2, semanal	0	Santo André	diurno	2-0-4	VICTOR FERNANDEZ NASCIMENTO			
ENGENHARIAS	DA2ESTO005-17SA	Introdução às Engenharias A2-diurno (Santo André)	sexta das 10:00 às 12:00, sala S-302-3, semanal	0	Santo André	diurno	2-0-4	RENATA AYRES ROCHA			
ENGENHARIAS	NA1ESTO005-17SA	Introdução às Engenharias A1-noturno (Santo André)	terça das 21:00 às 23:00, sala S-311-2, semanal	0	Santo André	noturno	2-0-4	VICTOR FERNANDEZ NASCIMENTO			
ENGENHARIAS	NA2ESTO005-17SA	Introdução às Engenharias A2-noturno (Santo André)	sexta das 21:00 às 23:00, sala S-302-3, semanal	0	Santo André	noturno	2-0-4	MÁRCIA MARIA PENTEADO MARCHESINI			
ENGENHARIAS	DA1ESTO006-17SB	Materiais e Suas Propriedades A1-diurno (São Bernardo do Campo)	terça das 08:00 às 10:00, sala A2-S203-SB, semanal , quinta das 10:00 às 12:00, sala A2- S203-SB, quinzenal I	quinta das 10:00 às 12:00, sala Z-L306, quinzenal II	São Bernardo do Campo	diurno	3-1-5	FREDERICO AUGUSTO PIRES FERNANDES			
ENGENHARIAS	DA2ESTO006-17SB	Materiais e Suas Propriedades A2-diurno (São Bernardo do Campo)	terça das 08:00 às 10:00, sala A2-S203-SB, semanal , quinta das 10:00 às 12:00, sala A2- S203-SB, quinzenal II	quinta das 10:00 às 12:00, sala Z-L306, quinzenal I	São Bernardo do Campo	diurno	3-1-5	FREDERICO AUGUSTO PIRES FERNANDES			
ENGENHARIAS	NA1ESTO006-17SB	Materiais e Suas Propriedades A1-noturno (São Bernardo do Campo)	terça das 19:00 às 21:00, sala A2-S203-SB, semanal , quinta das 21:00 às 23:00, sala A2- S203-SB, quinzenal I	quinta das 21:00 às 23:00, sala Z-L306, quinzenal II	São Bernardo do Campo	noturno	3-1-5	CHRISTIANE RIBEIRO			
ENGENHARIAS	NA2ESTO006-17SB	Materiais e Suas Propriedades A2-noturno (São Bernardo do Campo)	terça das 19:00 às 21:00, sala A2-S203-SB, semanal , quinta das 21:00 às 23:00, sala A2- S203-SB, quinzenal II	quinta das 21:00 às 23:00, sala Z-L306, quinzenal I	São Bernardo do Campo	noturno	3-1-5	CHRISTIANE RIBEIRO			
ENGENHARIAS	DA1ESTO006-17SA	Materiais e Suas Propriedades A1-diurno (Santo André)	terça das 08:00 às 10:00, sala S-301-1, semanal , quinta das 10:00 às 12:00, sala S-301-1, quinzenal I	quinta das 10:00 às 12:00, sala 505-1, quinzenal II	Santo André	diurno	3-1-5	LÍGIA PASSOS MAIA OBI		LÍGIA PASSOS MAIA OBI	
